2024-03-23 22:48:19,714: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-03-23 22:48:19,714: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-03-23 22:48:19,716: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,716: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,717: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-23 22:48:19,719: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-03-23 22:48:19,719: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-03-23 22:48:19,721: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-23 22:48:19,724: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-23 22:48:19,726: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-23 22:48:19,726: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-23 22:48:19,727: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-03-23 22:48:19,728: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-23 22:48:19,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-23 22:48:19,731: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-23 22:48:19,732: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-03-23 22:48:19,732: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-23 22:48:19,735: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,736: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,737: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-23 22:48:19,738: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-03-23 22:48:19,739: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-03-23 22:48:19,740: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,741: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,742: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-23 22:48:19,744: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-03-23 22:48:19,744: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-03-23 22:48:19,746: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,746: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,747: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-23 22:48:19,748: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-03-23 22:48:19,748: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-03-23 22:48:19,750: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,750: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-23 22:48:19[0m
2024-03-23 22:48:19,752: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-23 22:48:19,754: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-03-23 22:48:19,754: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-03-23 22:48:19,756: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-23 22:48:19,758: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-23 22:48:19,761: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-23 22:48:19,761: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-23 22:48:19,762: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-03-23 22:48:19,762: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-23 22:48:19,763: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-23 22:48:19,764: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-23 22:48:19,766: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-03-23 22:48:19,766: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-23 22:48:19,769: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-03-23 22:48:19,769: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-03-23 22:48:19,771: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-03-23 22:48:19,771: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-23 22:48:19,771: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-03-23 22:48:19,902: root: INFO: Backtesting finished
2024-03-23 22:48:26,091: backtest_stats: INFO: Backtest took 0:00:08.737034 for a speed of 0.000
