2024-03-24 14:20:40,272: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-24 14:20:40,273: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-03-24 14:20:40,273: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-24 14:20:40,274: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,275: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,275: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,276: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-24 14:20:40,277: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-03-24 14:20:40,277: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-03-24 14:20:40,278: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,278: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,278: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,279: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,280: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-24 14:20:40,281: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-03-24 14:20:40,282: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-03-24 14:20:40,282: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,282: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,283: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,284: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,284: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-24 14:20:40,285: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-03-24 14:20:40,285: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-03-24 14:20:40,286: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-24 14:20:40,288: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-24 14:20:40[0m
2024-03-24 14:20:40,288: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
